HD17156b, 21.21663, 1.55, 0.16278, 0.07128709677419355, 0.477
HD206610b, 673.2, 6.12, 1.74, 0.019531944444444442, nan
8UMib, 93.4, 10.3, 0.49, 0.011897961165048543, nan
K2-77b, 8.199796, 0.76, 0.076, 0.027095065789473686, 0.46
WASP-6b, 3.36101, 0.73, 0.04217, 0.14173082191780823, 0.332
Kepler-432b, 52.501129, 4.06, 0.301, 0.028328879310344827, 0.503
HATS-1b, 3.446459, 1.04, 0.0444, 0.12575567307692306, 0.633
Kepler-166c, 34.260281, 0.74, 0.195, 0.02877756756756757, 0.23
K2-136c, 17.30713, 0.68, 0.1185, 0.03958911764705882, 0.31
K2-136d, 25.575, 0.68, 0.1538, 0.020680882352941177, 0.677
WASP-24b, 2.34121, 1.42, 0.03651, 0.09762042253521126, 0.653
WASP-29b, 3.92273, 0.79, 0.0457, 0.09790696202531646, 0.14
HATS-54b, 2.5441765, 1.23, 0.037, 0.08289166666666666, 0.715
G9-40b, 5.746007, 0.31, 0.0385, 0.05864983870967742, 0.672
HAT-P-6b, 3.85298, 1.62, 0.05239, 0.09176913580246913, 0.602
WASP-69b, 3.86814, 0.86, 0.04525, 0.12965058139534885, 0.686
